 
  "http://data.ehri-project.eu/vocabularies/ehri-camps/224","Kaufering I concentration camp","","10.8833","48.0833","http://data.ehri-project.eu/vocabularies/ehri-camps/177"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/357","Fallersleben-Laagberg concentration camp","","10.7167","52.4167","http://data.ehri-project.eu/vocabularies/ehri-camps/685"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2326","Piotrków Trybunalski concentration camp","","19.683333","51.4",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2459","Piotrowicze concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2894","Bojková concentration camp","","17.437222","48.572306",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2761","Taucha men's concentration camp","","12.466699","51.366699","http://data.ehri-project.eu/vocabularies/ehri-camps/43"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/489","Neuhammer concentration camp","","15.4","51.4667","http://data.ehri-project.eu/vocabularies/ehri-camps/803"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1127","Wien-Groß-Enzersdorf concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/792","Kurben concentration camp","","22.35","57.5167","http://data.ehri-project.eu/vocabularies/ehri-camps/788"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1563","Hansewitsche concentration camp","Zwangsarbeitslager für Juden Hansewitsche","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/223","Benninghausen concentration camp","","8.244299","51.654899",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/356","Arbeitsdorf concentration camp","","10.782223","52.434455",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1696","Lypnyk concentration camp","Zwangsarbeitslager für Juden Lypnyk","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1430","Pakosch concentration camp","Zwangsarbeitslager für Juden Pakosch","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2325","Dąbrowa Górnicza concentration camp","Zwangsarbeitslager für Juden Dabrowa Górnicza-Strzemieszyce","19.2","50.333333",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2458","Pietrasze concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2760","Altenburg women's concentration camp","","12.449999","50.983299","http://data.ehri-project.eu/vocabularies/ehri-camps/43"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2893","Miloslalov concentration camp","","17.299139","48.104528",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1259","Karviná concentration camp","Zwangsarbeitslager für Juden Karviná","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/488","Neisse concentration camp","","","","http://data.ehri-project.eu/vocabularies/ehri-camps/433"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/791","Krottingen concentration camp","","21.25","55.8833","http://data.ehri-project.eu/vocabularies/ehri-camps/788"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/790","Elley-Meiten concentration camp","","23.682","56.4082","http://data.ehri-project.eu/vocabularies/ehri-camps/788"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/222","Kaufbeuren concentration camp","","10.6167","47.8833","http://data.ehri-project.eu/vocabularies/ehri-camps/177"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/355","Dresden SS-Pionier-Kaserne concentration camp","","13.7299","51.091999","http://data.ehri-project.eu/vocabularies/ehri-camps/341"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1695","Kamien concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2324","Zamoyski Forest concentration camp","Zwierzyniec Forest concentration camp","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2457","Pełkinie concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/976","Alt-Prerau concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/843","Lieberose concentration camp","Jamlitz concentration camp","14.3","51.9833","http://data.ehri-project.eu/vocabularies/ehri-camps/803"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/710","Hamburg-Finkenwerder concentration camp","","9.8379","50.5205","http://data.ehri-project.eu/vocabularies/ehri-camps/685"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2282","Äänislinna II concentration camp","Severnaja concentration camp","34.346667","61.784722",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/3044","Ţibulovca concentration camp","","29.113333","48.386944",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1614","Broszniow concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1747","Leki concentration camp","Zwangsarbeitslager für Juden Leki","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/3178","Karolew concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1084","St. Ruprecht an der Raab concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2509","Ain Sefra concentration camp","","-0.581573","32.755522",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/407","Porschdorf concentration camp","Schwalbe III concentration camp","14.133299","50.9333","http://data.ehri-project.eu/vocabularies/ehri-camps/341"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2812","Storkow concentration camp","","13.9333","52.25","http://data.ehri-project.eu/vocabularies/ehri-camps/803"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/54","Bad Salzungen (Heinrich Kalb) concentration camp","","10.2333","50.816699","http://data.ehri-project.eu/vocabularies/ehri-camps/43"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2945","Revúca concentration camp","","20.114389","48.683583",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/539","S-Gravenhage concentration camp","","4.3","52.083301","http://data.ehri-project.eu/vocabularies/ehri-camps/530"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/975","Altnagelberg concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/842","Küstrin concentration camp","","14.65","52.5833","http://data.ehri-project.eu/vocabularies/ehri-camps/803"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/3043","Capustiani concentration camp","","29.0305","48.524778",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2281","Sieniawa concentration camp","Seniava concentration camp","22.633333","50.166666",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1746","Legionowo concentration camp","Zwangsarbeitslager für Juden Legionowo","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1613","Brody concentration camp","","25.15","50.083333",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1879","Staporków concentration camp","Zwangsarbeitslager für Juden Staporków","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2508","Masseube concentration camp","","0.579694","43.430806",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/53","Bad Salzungen (Ludwig Renntier) concentration camp","","10.182999","50.814701","http://data.ehri-project.eu/vocabularies/ehri-camps/43"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2811","Königsbrück bei Dresden concentration camp","","13.899999","51.2667",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1083","St. Pölten-Viehofen concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/406","Plauen (Baumwollspinnerei) concentration camp","Plauener Baumwollspinnerei AG concentration camp","12.13836","50.49501","http://data.ehri-project.eu/vocabularies/ehri-camps/341"
